Name,20,21,22,23,24,25,60,61,62,63,64,65,66
FAM200B,9.051921076,9.158749093,9.098093236,9.185030649,8.820986025,9.212728667,9.042750365,9.188167005,9.401555278,9.48253028,9.090706537,9.061622732,9.322263389
FAM200B_1,9.012834035,9.203794282,9.184021228,9.247038264,8.88615003,9.279483211,9.273001025,9.207707781,9.431537265,9.511305465,9.277033661,9.000636223,9.260264882
LOC100506342,6.395202238,6.249778597,6.375024624,6.138689123,6.348872129,5.852090706,5.959345337,5.952905915,5.82053597,5.83586115,6.049327428,6.122495613,6.148959696
LOC344595,5.804139356,6.076521807,5.968927683,6.127541699,5.862968121,5.824752421,6.326669324,6.044982332,6.100008358,6.604596599,6.214868031,5.861693814,6.30820265
LOC644277,6.644057798,6.540277685,6.515196483,6.338584848,6.825194775,6.381358498,6.792082712,6.430800223,6.374923416,6.604596599,6.38180742,6.645402221,6.193685686
LOC100506342_1,6.458794029,6.087165635,6.345439307,6.210113069,6.536373642,5.640999412,5.950867108,5.917900271,5.845541854,5.981871875,6.030465422,6.026266053,6.295344373
LOC100506374,6.405576869,6.470852735,6.291065108,6.780836711,6.13084527,6.521385762,6.678347908,6.612099055,6.538604094,7.339272961,6.641265684,6.208063345,6.413589294
A_19_P00315810,6.462904129,6.570949983,6.48799266,6.509750672,6.496734103,6.478662787,6.46101567,6.439222629,6.500835735,6.184933355,6.365031793,6.66822846,6.743751808
LOC100505495,6.029635335,6.027362269,5.882780749,5.937081614,5.87594918,6.025321184,5.890082051,5.864418836,6.025156992,5.920918715,5.791585177,6.283169446,5.712894029
SCARNA16,7.720521738,8.074630292,7.676356671,7.784569677,8.428263363,7.795183679,7.421738829,7.777535646,7.579621371,6.853930799,7.708604843,7.858857745,7.710826579
A_19_P00315936,6.0798218,5.977993671,5.853590032,6.044690677,5.568678458,5.874245788,5.593167258,5.947726244,5.909840465,5.704128678,5.872517994,6.065774912,5.804475473
A_19_P00315941,6.695865268,7.046157276,7.215996138,7.098856074,6.617051224,7.146750359,6.761105285,7.268759372,6.689249913,7.252545285,7.08462957,6.927744017,7.244688974
ZNF805,6.772723505,6.755159744,6.705079723,6.796790949,6.778663186,6.524019849,6.474682913,6.430856749,6.399268865,6.273073068,6.599654157,6.580195453,6.816754464
A_19_P00315967,6.207746078,6.083303879,6.289446468,6.139345457,6.110109339,6.444289132,6.167267771,6.122184042,5.890862426,6.215589792,6.012380405,6.430710168,6.209104192
SNHG11,7.428769083,7.492442512,7.436182578,7.353575183,7.123343395,7.367855572,7.40755819,7.397439114,7.523388173,7.260457064,7.297776278,7.559231455,7.809853913
LOC100506860,5.774225683,6.023064377,6.016814472,6.070435079,6.285841596,5.771483221,6.143230313,6.066475526,5.592393644,5.500603182,6.017680116,6.001458741,6.388605878
LOC100506190,7.670969224,7.848261904,7.934650476,7.892399761,7.864913555,8.125967945,8.594704857,8.327770531,8.42503402,9.104688314,8.463128399,8.202733748,8.079222579
L3MBTL1,5.725729928,6.006399269,5.831134487,5.900013397,6.066824893,5.93632947,6.228273737,5.95045175,5.841526509,6.184933355,5.96413077,5.755129259,5.248829247
L3MBTL1_1,6.352244839,6.742922007,6.516465263,6.674682927,7.028916823,6.695013225,6.995917964,6.71684493,6.598900012,6.787668733,6.72570351,6.36348937,6.30820265
XLOC_014105,6.192077398,6.128873136,6.338210535,6.091216298,6.053536957,6.044927504,6.125904368,6.273546729,5.786595393,5.94697469,6.274313546,6.155389863,5.424964359
LOC202181,5.78897933,5.618890651,5.774436013,5.473082465,5.351042589,5.558623276,5.803264939,5.59677114,5.656524456,5.798007525,5.781524409,5.777627326,5.274293052
A_19_P00316159,10.79273784,11.29111949,10.59260468,11.26279207,10.91001244,11.06442604,10.75754003,11.11803568,10.70331609,10.57813954,10.82244662,11.26506888,11.76221453
A_19_P00316185,6.996309232,7.323259278,7.078099943,7.292760616,7.257218972,7.267521352,7.357027836,7.542156178,7.356981174,7.764199893,7.39285825,7.374144767,7.017072948
STRN,7.779214889,8.038726718,7.791957071,7.965161359,8.043442075,7.593281085,7.62317893,7.74269124,7.665090787,7.467459578,7.731895864,7.836990291,8.306644691
STRN_1,7.514666147,7.564498214,7.252454156,7.581539752,7.527011088,7.190735273,6.946453179,7.264907009,7.292116668,7.117835798,7.33066289,7.365706556,7.56488628
LOC286149,7.079239592,6.986985711,6.833193732,6.972433382,6.966779502,7.167241374,6.115863164,6.949460604,6.706835825,5.659038783,6.574609456,7.134613968,7.067297753
LOC100507376,5.907396661,5.779848123,5.886240757,5.939261078,5.482734304,5.758350307,6.286034192,5.852433193,6.054685493,6.295057327,5.958436597,5.875803519,5.594878445
LOC92249,6.788307927,6.817036214,6.695117796,6.626927725,7.155269496,6.696905915,6.444545745,6.814698863,6.792115024,6.84435019,6.659170432,6.815988343,7.048518756
MAP3K13,9.22713608,9.143168254,9.062709507,9.099119154,9.01568454,9.139378935,8.976124949,8.929498898,8.948762187,8.989181026,8.960776052,8.964234231,9.241592959
LOC100506714,7.925343136,7.910197877,7.571739215,7.669911355,7.731763146,7.668583455,7.720121736,8.004210484,8.5879536,8.556557179,8.152335864,8.030207769,8.40955804
LOC100506860_1,5.863338106,5.912177383,5.820096989,5.698844772,5.794221121,5.683305849,4.71669421,5.975346498,5.326056597,5.500603182,5.89492386,5.945149242,5.121654746
Q8E8P5,7.077411195,7.252387333,7.096019227,7.35014664,7.015970283,7.141776954,6.587196328,7.217594218,7.209123629,7.268569372,7.3377073,7.372691745,7.252348166
XLOC_007052,8.06867484,7.319122204,6.580660462,6.297604198,8.52577693,8.195471721,9.623153346,7.609457664,7.402026312,7.002730743,7.526947425,8.1381431,7.448828771
C17orf51,7.7145761,7.542016098,7.736468412,7.528592721,7.507817829,7.49557769,7.182216472,7.621337185,7.277751543,6.998447145,7.496155029,7.874906257,7.31101797
C17orf51_1,7.890707444,7.629357781,7.866183171,7.676139193,7.558642397,7.64319118,7.403347693,7.711279327,7.37759434,7.00630046,7.641291829,7.958453392,7.508148074
SNHG5,14.72067467,14.55003912,13.59321637,14.06839408,14.29049536,14.46750843,14.61543404,14.82241203,14.11380484,15.26906018,14.54350326,13.64432683,14.79160874
LOC646808,10.18447334,10.04323184,10.00890494,10.17001455,9.877128824,10.17911146,10.32399041,10.27543854,10.52977166,10.93070485,10.35363771,10.21238167,10.28561029
P39194,8.397833587,8.604546283,8.42718448,8.651758302,8.352998874,8.640596138,8.916634656,8.823087415,9.14255818,9.273268205,9.080338564,8.851761761,9.108572939
P39194_1,6.952906953,6.984538911,6.897703878,7.005955614,6.804437714,6.991392335,7.248498945,7.184828905,7.617558677,7.746778878,7.395899864,7.093985335,7.182371678
P39194_2,7.123055881,7.237396677,7.134922818,7.218621999,7.30703767,7.311544402,7.706084479,7.464275414,7.885092162,8.000339315,7.660693721,7.277078153,7.404279493
CCDC149,5.967773856,6.029584128,6.318815515,5.941065817,5.890335431,6.241051867,6.388964566,6.254358614,6.281017924,6.548866986,6.215190294,6.040156659,5.635500729
A_19_P00316512,5.871354914,5.769038426,5.661652055,5.794957005,6.2358708,5.681332687,5.61709422,5.769301462,5.629549947,5.748271368,5.681766856,5.853871573,5.7863461
XLOC_013732,6.833928436,6.674333277,6.762482879,6.541592384,6.958707469,6.257922766,6.607219462,6.611970874,6.279563303,6.018844828,6.637627277,6.806003349,6.329848806
SNHG5_1,11.73876962,11.41584452,10.57882512,11.0781277,11.18275825,11.39566283,11.7283691,11.68759583,11.14446766,12.20243405,11.43480243,10.56154704,11.27987824
A_19_P00316624,6.375738819,6.171691229,6.05436829,6.101320049,6.60274229,6.239077008,5.932529944,6.741862335,6.591009467,6.223253763,6.29935058,6.270188334,6.179760012
PIEZO1,12.53924231,12.53536514,11.79034007,11.8383091,13.00338666,12.9070415,12.78733142,12.32013386,12.55950264,12.45809491,12.51336302,12.53766751,12.25873863
SNHG5_2,13.51353988,13.32614049,12.27579429,12.86904434,13.04391246,13.26713912,13.46319211,13.61530079,12.88612171,14.0285161,13.31124534,12.46736815,13.54429697
SNHG5_3,14.92980538,14.77311776,13.83620459,14.26154302,14.61833369,14.65291329,14.85109135,15.0257714,14.26932296,15.50190205,14.78052408,13.94049649,14.76210206
A_19_P00316726,8.644143349,9.021932815,8.699854749,8.752644735,9.150997528,8.501020101,8.484834675,8.693069137,8.348487857,8.242518196,8.733340298,8.971234617,8.920671708
LOC100506190_1,7.522546202,7.737528753,7.70893469,7.827404671,7.744327967,7.932973109,8.262353327,8.116480728,8.245560223,8.729772285,8.303279264,8.105748682,8.065207471
XLOC_006925,6.290316859,6.188721706,6.147266318,6.072285273,6.32320132,6.070984815,6.174776088,6.189164768,5.819435087,5.964408461,5.98568395,6.102502048,6.209104192
MAP3K13_1,10.55107349,10.6207112,10.30234706,10.53811322,10.42972036,10.41787605,10.4056986,10.37923564,10.30185566,10.22369104,10.38163811,10.48583515,10.62076662
HCG18,7.159272561,7.071554869,7.0265388,6.894821097,7.395157511,6.904929081,7.248498945,6.823974397,6.529244967,6.655125322,7.038828807,7.006925536,7.061402791
LOC440993,7.686859465,8.282381497,8.445701641,8.239488711,7.634378543,8.316698651,7.838237523,8.611400848,7.823539848,8.082330966,8.186910423,8.045003495,8.343938928
LINC00338,8.026952683,7.949099733,7.710553281,7.651677204,8.391077111,7.688010839,7.575955233,7.919487163,7.19717934,6.475443113,7.47989403,7.959844666,7.494795666
A_19_P00317016,5.62814581,5.75201783,5.834795871,5.825118967,5.943682273,6.088501372,5.397061647,5.578030313,5.422249586,5.338840668,5.402861835,5.690131773,5.947705318
Q6IHG2,7.171683687,7.030564219,7.011116597,6.964696709,7.53132304,7.034785163,5.969453879,6.767283895,6.465021715,5.593167258,6.870793218,7.278590118,7.120268213
RNF213,7.482993526,8.078252781,7.793256608,7.987253167,7.737971244,7.928676375,7.656631989,7.794463649,7.648362557,7.46184441,7.684504134,8.155978136,7.973953267
A_19_P00317053,8.322354809,8.532087768,8.473826867,8.590963542,8.533057167,8.589803967,8.027663042,8.689536071,8.382903272,8.833459414,8.473268433,8.444288648,8.051564746
LOC388210,6.141367141,6.200884387,6.222434342,6.062805102,6.13084527,5.925994859,6.382314352,5.942249905,6.347031565,6.207376543,6.184886748,6.193699928,6.076655475
HCG18_1,8.748307914,8.858857297,8.85499302,8.668775521,8.741125684,8.806840183,8.973616084,9.071052384,8.330874601,8.267336855,8.91066628,8.995724306,8.922624069
LOC647979,10.36016775,10.2136119,10.46719805,10.18739598,10.10771812,10.33747435,10.78844885,10.42899655,10.40604443,10.52054483,10.39400224,10.03448832,10.19825677
LOC100506190_2,6.765538047,6.965675701,6.823630916,6.918448103,6.893463444,7.153349611,7.269056612,7.317606047,7.420075382,7.828750097,7.421684076,7.245331384,7.31101797
LOC100506694,5.915592754,5.731655597,5.895089569,5.590349666,6.008960976,5.529322137,5.568045041,5.506383002,5.42605292,5.545698417,5.609251956,5.767454653,5.594878445
SNHG5_4,10.5658643,10.24968903,9.471233362,9.89253948,10.01667455,10.30171098,10.40862033,10.50297586,9.963563037,10.92266013,10.22039979,9.427351262,10.21434797
LOC100653004,6.126343132,6.088242568,5.992883838,6.065174684,6.294770225,6.175124665,5.950867108,6.013957511,6.163663114,6.239256577,6.103376588,6.181401421,5.516448859
LOC388210_1,6.829591698,6.702109788,6.721554974,7.032915402,6.552073589,6.793328921,6.654304976,6.718498734,6.814968564,6.522136989,6.714345914,6.777556685,6.468586853
LOC100506328,6.051373214,6.01926456,6.471588598,5.713401901,5.904579642,5.488312883,6.031650858,6.158760768,5.40223815,5.243087022,6.035868959,5.994960903,6.120298547
ATP2C1,6.270802022,6.477772376,6.371656706,6.329182048,6.397189881,6.115708632,6.582499684,6.303478095,6.205602401,6.246598269,6.194964855,6.570121452,6.037153588
HCG18_2,7.212010076,7.160969504,7.373458944,6.971486006,7.280604615,7.194823574,7.252496008,7.33466101,6.984596325,7.002730743,7.137402362,7.454342589,6.871492134
LOC728431,8.691137335,9.067304441,9.082353213,9.22485365,9.077685873,9.114791659,8.664642862,9.315654422,9.011363332,9.539608792,9.213268999,9.127703637,9.510419704
LOC728431_1,8.759711193,9.085926216,9.193750655,9.315985246,9.367967097,9.11088464,9.02923778,9.360514148,9.005397672,9.937224847,9.368075394,9.21437617,9.560557359
LOC389602,6.46782654,6.512362939,6.283871559,6.411645658,6.12310418,6.247356296,6.115863164,6.442937295,6.48333251,6.184933355,6.277888953,6.59834682,6.587743275
XLOC_002736,9.390230672,9.833389781,9.507820824,9.803843711,9.869397539,9.830530178,9.145554892,9.726623607,9.421988187,8.758822854,9.325256682,9.625122048,10.18512425
XIST,6.515365048,6.784467899,6.699056408,6.586048363,6.958707469,6.68824516,6.531751971,6.498104581,6.505319956,6.168208451,6.37856161,6.678878707,6.871492134
SNHG5_5,10.60083436,10.30086699,9.459020633,9.944693884,9.989975116,10.39782213,10.45134293,10.56991101,10.04584306,10.96270988,10.27648469,9.509239413,10.35465437
LOC100507429,8.910465581,9.010367891,8.778679584,8.511368445,8.738313294,8.365911338,8.43949678,8.869518845,9.316150695,8.829665952,8.717804531,8.86327212,9.3606935
A_19_P00317550,5.741330695,5.75158814,5.891833149,5.898296907,5.450620461,5.826537188,5.715756361,5.66229862,5.753962292,5.604639967,5.909839695,5.926765907,5.748550917
LOC646329,6.294551574,6.106158853,6.550628051,6.044338066,6.452117808,5.717240633,5.847391701,6.098870076,5.544892819,5.390986051,6.165696696,6.582189803,5.947705318
XLOC_012826,6.106991153,5.983790522,5.80953929,6.290080844,6.020466281,5.821679431,5.643339383,5.750342142,5.843668784,5.693858862,5.693558627,5.887314754,5.73083263
LOC92249_1,6.290334859,6.341240821,6.23847924,6.155440943,6.560855173,6.193187785,6.268304326,6.387311923,6.365861121,6.000300727,6.205202114,6.18470137,6.30820265
A_19_P00317653,8.099276381,8.129967201,8.074540126,7.956077187,8.06543189,8.064101204,8.120469064,8.116878522,8.141681841,7.871698701,8.001608386,8.21572356,8.466300865
LOC100505495_1,5.713850191,5.85085441,5.464442602,5.770021331,5.568678458,5.575733202,5.593167258,5.627188802,5.73071607,5.390986051,5.573216138,5.787614591,6.425265013
LOC100506190_3,7.616686755,8.02069382,7.998130625,8.035291931,7.864913555,8.186779165,8.44685847,8.320102496,8.342985154,9.037783747,8.500795704,8.28948398,7.994517312
XLOC_009544,7.473307503,7.746586125,7.670264722,7.599711662,7.840566882,7.596840735,8.306407357,7.820100273,7.788375838,7.836759219,7.971883453,7.880298928,8.010427916
SNHG5_6,13.74323103,13.47647117,12.43131456,12.94531238,13.29463164,13.42558249,13.74387925,13.82183132,13.11654915,14.34185922,13.47569893,12.51499511,13.54093937
LOC93622,8.331407895,8.516579959,8.83273197,8.588434704,8.4414434,8.742314742,8.764224749,8.566738174,8.885328294,9.287394491,8.702236021,8.462863736,8.53200198
LOC388796,10.05106996,10.24546271,10.53772898,10.00184063,10.38981371,9.972149917,10.33186493,10.16874429,9.881178839,9.137785829,9.963605208,10.05840688,10.59000979
P39193,8.693186867,8.690760911,8.723037256,8.754885133,8.712680348,8.814836492,8.520630173,8.918434815,8.995705699,9.107388215,8.841428326,8.603387457,8.853221199
A_19_P00317835,5.860609432,5.619331877,5.801907815,5.589938025,5.805013162,5.585984197,5.693278099,5.795506894,5.726500355,5.648142087,5.699140358,5.640198443,5.594878445
A_19_P00317856,5.679042504,5.578525823,5.378473512,5.712542803,5.371697099,5.789737673,5.482566257,5.684021935,5.590508503,5.41935659,5.818762473,5.645918382,5.39741824
PVT1,6.293251954,6.028615822,5.968448338,6.007570816,6.778663186,6.279713322,5.46871935,5.958146843,5.763527132,5.366060188,5.819888287,6.315218939,6.148959696
PVT1_1,6.120422009,6.194468622,6.095978259,6.036936402,6.765463035,6.486859186,5.457134881,6.08180641,5.907300205,6.680254144,5.853856533,6.318437936,6.329848806
MPRIP,9.442084825,9.637456191,9.756549478,9.745107007,9.348112168,9.463062113,9.733391078,9.586712934,9.761924256,9.882488316,9.614843591,9.538575471,9.471130732
FLJ25917,8.606935324,8.828801642,8.589298688,8.576325961,9.540022684,8.53663074,7.827493611,8.399781526,7.56538677,7.294934757,8.329652456,8.662027031,8.127525855
LOC100508196,6.321879006,6.080031152,6.873469644,6.003093336,5.890335431,6.086390126,6.755204843,5.976617382,5.799619315,5.739437708,6.097634279,6.204594635,6.148959696
A_19_P00317963,6.403630322,6.544225133,6.510783002,6.242443368,6.7181448,6.071427273,6.143230313,6.671226042,6.670431285,6.018844828,6.257055401,6.656934851,6.826055964
SNHG5_7,11.66827079,11.2936133,10.43428911,10.97565426,11.12495449,11.35356281,11.57649557,11.56883319,10.9981998,12.08061381,11.30625272,10.49356102,11.42954994
SNHG11_1,9.649409579,9.946461448,9.812740359,9.845118168,9.90875664,9.820596057,9.994364941,10.01494513,10.16099949,10.43182708,10.02113491,9.905105046,9.865931068
SNHG11_2,7.711002561,7.921474533,7.904138557,7.879727027,7.870543301,7.973304178,8.046713683,7.964283377,8.180965519,8.447396708,7.953568831,7.938358878,7.769306226
HCG18_3,7.945015119,8.039014786,8.111304561,7.698402972,8.029648479,8.058127518,8.13149693,8.17113614,7.702066681,7.704644396,7.988204327,8.269034284,7.915554564
HCG18_4,8.694191278,8.805122644,8.83079476,8.531136478,8.753626988,8.620523448,8.870566391,8.887431011,8.359623432,8.402291777,8.752786717,8.874043759,8.801263117
SNHG11_3,7.048627053,7.295522465,7.121402969,7.612204864,6.832465585,7.551271103,7.165145768,7.29145427,7.283422362,6.84435019,7.111853156,7.598808889,8.03091313
LOC401320,6.632851774,6.825079364,6.846923124,6.609772667,7.355743915,6.716254735,6.641943477,6.643404461,6.816980575,6.312368854,6.643085854,7.224743478,6.533699743
LOC401320_1,6.492135008,6.522161972,6.614831448,6.428609909,7.041006647,6.466681147,6.618963694,6.340644836,6.562821621,6.376899692,6.347636904,6.753470005,5.932775979
HCG18_5,9.536266425,9.533043226,9.500999916,9.248727329,9.805656234,9.411218989,8.732813315,9.166194091,8.667556682,8.126504488,8.786543547,9.309293751,8.516286095
A_19_P00318243,5.907149998,5.96315522,5.938993882,5.895499655,5.917939109,5.876197563,5.847391701,6.01575025,6.029837925,5.757745802,5.846595943,6.019220179,5.992296564
SNORA26,7.503018193,7.481409659,7.307359372,7.443049667,7.928319787,7.290379391,6.593123544,7.161798518,6.756845503,6.207376543,6.938609195,7.417084685,7.508148074
LOC100506860_2,7.199757654,7.386827501,7.710820758,7.433299278,7.8976426,7.252896134,7.280411292,7.684765406,6.795595279,6.468502004,7.486128943,7.733769032,7.915554564
FLJ30838_1,6.733471247,6.909704617,6.767593698,6.792052364,6.686249673,6.565345416,6.569900033,6.682954125,6.739909933,6.592812191,6.638645362,6.845429272,7.00910322
LOC388796_1,9.965423633,10.17871011,10.46349736,10.05639099,10.36157009,9.986361347,10.03778688,10.12515397,9.685910597,9.02923778,9.891739702,10.08603213,10.5095305
LOC100506035,6.551496881,6.705151887,6.076330701,6.618091305,6.871941271,6.115669525,6.174776088,6.917437919,6.377328107,7.694595911,6.792966829,6.684607031,6.28372134
NEAT1,11.78242845,11.97666569,11.4418804,11.44202943,12.2250294,11.28179364,11.11030849,11.30310174,10.84774024,11.05411518,11.20812278,11.25635824,11.02860599
P39191,6.229588955,6.25086953,5.900215099,6.112454785,5.970652572,6.189434768,5.847391701,6.02393474,6.175030282,5.981871875,5.949547943,6.401553905,6.375995269
LINC00467,6.219967457,6.548342995,6.490778778,6.758240642,6.406254767,6.38317764,6.671435041,6.671182969,6.848641859,7.165459858,6.880332332,6.564633314,6.881022271
LINC00467_1,6.67273785,7.436154066,7.416596998,7.533495762,6.57849548,7.209219387,7.668536441,7.34727923,7.552143463,8.166648547,7.532615667,7.099475103,7.554611301
XLOC_002997,6.745088595,7.093755369,7.227788887,7.102771761,6.609452848,6.991772737,6.755204843,7.330852495,6.772652854,7.093943578,7.150758825,6.871749627,7.391358245
HOOK3,9.845195566,9.634772627,9.704308404,9.627435696,9.602462665,9.539398326,9.554514526,9.511818017,9.434251304,9.155563542,9.525756265,9.439150074,9.702213833
HOOK3_1,10.31519125,10.03385514,10.25062119,10.12083712,10.08511668,10.12444399,10.18633714,10.0289245,9.941135002,9.811061568,10.04126084,9.882271941,10.08201429
A_19_P00318539,6.282139523,5.751278066,5.712275448,5.896797332,5.738734301,5.741719771,4.821923206,5.622992105,5.601519298,5.83586115,5.71088967,6.117186268,5.594878445
LOC100506516,6.924687839,7.14259744,6.705090277,6.401898416,7.232848679,6.797316366,6.641943477,6.904032792,6.61983456,6.758192789,6.909574674,6.943055602,6.620415477
LOC388210_2,8.563716992,8.53141856,8.461812508,8.450452843,8.170930741,8.360559783,8.059698265,8.333254448,8.639133991,8.425883797,8.363728594,8.554766162,8.766107193
HP07349,7.351959642,7.613159658,7.384726209,7.386679024,7.155269496,7.589640599,7.072163968,7.466705456,7.736252188,7.827195863,7.478619565,7.608574572,7.66042537
LOC648987,5.630384447,5.63213207,5.679702449,5.529843063,5.66601116,5.453843416,5.311097702,6.003094636,6.158189384,6.370829206,6.133562031,6.279872786,6.261170511
LOC100130890,6.396027415,6.523280119,6.564367259,6.487638761,6.57849548,6.633756897,6.749210323,6.678667026,6.814935016,6.825658556,6.663788195,6.511208725,7.061402791
CRNDE,9.477845294,9.666806641,9.742874294,9.742963954,9.637290551,9.8081,10.16189661,9.872523033,10.02846398,10.15053113,9.852429397,9.386931466,9.650860666
FLJ43663,6.237112753,6.666791059,6.818166385,6.68681823,6.832465585,6.60455911,6.767257641,7.001252132,6.634184779,6.765877373,6.966728723,6.895513754,6.425265013
A_19_P00318741,6.002111053,6.090160984,6.054349779,5.892748609,6.1422732,5.999085036,5.913208778,5.946076297,6.445371869,5.88220509,5.877043403,6.093231235,7.404279493
LOC100294145,5.564069967,5.713237186,5.608138483,5.694751921,5.351042589,5.733819177,5.693278099,5.683402657,5.852187368,5.911087546,5.80213862,5.537753274,6.134058505
XLOC_012335,8.64249836,8.638741296,8.051193894,8.028699724,7.913717254,7.980974793,7.997343036,8.270439156,9.089210876,9.060478679,8.359744428,8.592122333,8.529807969
HCG18_6,7.023404041,7.095627288,7.074004207,6.893220517,7.189390207,7.118948168,7.25603968,7.141248143,6.823970018,6.913672434,7.028170815,7.21680173,6.59964647
A_19_P00318878,7.840859732,8.118553353,8.067260227,8.10839315,8.106523729,7.808343655,8.322856758,7.983850648,7.914662896,7.916083525,8.220016349,8.03766389,8.278172627
LOC100505854,6.963514099,6.776172888,6.848822336,7.082940975,6.748861037,6.957549287,6.939736017,6.6733653,6.959300941,7.076958172,6.873533609,6.609777918,7.048518756
A_19_P00318915,6.262427712,6.162226813,5.99034787,6.168842015,5.917939109,6.337006625,6.125904368,6.088138865,6.220453733,5.88220509,6.049717771,6.38182205,6.120298547
A_19_P00318954,5.37470709,5.692268929,5.594314852,5.489436831,5.778017109,5.687400373,5.555956985,5.789964164,5.448218498,5.285895686,5.822229626,5.620291219,5.712894029
A_19_P00318978,7.938840087,7.071877141,7.853513553,7.749709812,7.273434379,7.521465192,6.665673578,6.845072664,6.740904938,5.954870196,6.201593173,7.790979367,6.981957375
LOC401320_2,5.645360444,5.708049224,5.845316694,5.574636337,6.728243782,5.630046543,5.715756361,5.516795027,5.625508976,5.581916365,5.442042952,5.835237056,5.7863461
SNHG5_8,13.79747877,13.60582122,12.56346821,13.10751681,13.40271826,13.55678275,13.66063695,13.91195532,13.12625551,14.30079663,13.54414038,12.7149151,13.80756486
LOC100506328_1,5.763699106,5.826760168,6.019793103,5.757294967,6.406254767,5.435270046,5.630958979,5.766596582,5.365210165,5.41935659,5.741435449,5.77871076,5.804475473
SNHG5_9,14.72924114,14.55128173,13.65211276,14.10452155,14.20818853,14.4908159,14.62564421,14.81666118,14.11865755,15.33413442,14.55892999,13.70474385,14.61111444
LOC401320_3,5.761625921,5.858097062,6.040870143,5.915040061,6.678788032,5.950852564,5.969453879,5.897945444,6.065329123,5.890715419,5.923460621,6.222440988,5.594878445
IPW,6.000870351,6.175860173,5.874883706,6.079622076,5.904579642,6.000819277,5.725446028,6.12092067,6.102445433,5.487599175,5.943720504,6.112432826,6.105096783
XIST_1,7.864140635,8.245369043,8.249718947,8.242594649,8.431205102,8.105373497,8.343291259,8.005658434,7.824877342,8.251077044,7.755599921,7.967735285,7.977743861
CCDC149_1,6.186340265,6.514424788,6.31163125,6.58738577,6.1422732,6.603776109,7.231549294,6.800550925,6.639864296,6.825658556,6.507868275,6.621171779,6.743751808
XLOC_010503,6.776064216,6.632840612,6.379699567,6.616561684,6.686249673,6.400986633,6.286034192,6.495397311,6.629578049,6.691638968,6.511762646,6.789615297,7.098282255
MAVS,8.01810066,8.154450814,8.188251293,8.208429181,8.184115003,8.307329622,8.517106734,8.423010353,8.390765651,8.613493316,8.39704162,8.284564855,8.254353543
A_19_P00319372,7.830121353,8.076833346,7.88100192,7.895322796,7.630212574,7.685340093,7.716053538,7.885324237,7.790113054,7.652641909,7.818590506,7.966303219,8.238767002
