Name,0010-04-02,0011-04-02,0011-07-18,0011-09-26,0011-11-21,0011-12-04,0012-01-05,0012-02-06,0012-03-09,0012-04-02,0012-06-02,0012-10-28,0012-11-01,0012-12-07,0013-01-22,0013-02-06,0013-04-11,0013-06-05,0013-08-07,0013-10-03,0013-11-01,0013-12-18,0014-01-08,0014-03-21,0014-04-24,0014-06-02,0014-08-04,0014-09-12,0014-11-18,0014-12-13,0015-01-05,0015-03-31,0015-06-17,0015-07-01,0015-08-11,0015-09-08,0015-10-13,0015-12-15,0016-01-05,0016-02-24,0016-04-21,0016-05-09,0016-06-09,0016-07-05,0016-08-22,0016-10-04,0016-12-19
CEP44,0.917819,2.7191868,0.9630762,1.761752,0,0,1.271452,0,0,1.7034735,0,1.318178,0,0,1.557436,0,0,0,1.3875633,1.831209,1.88627,2.367384,1.8471503,1.915722,0,2.0757471,0,0.9565661,1.322655,0,0,0,1.081674,0,1.0066004,0.6049488,1.2395728,1.605743,1.116368,1.112246,0,0,1.4952781,0,0.8597006,0,1.769721
CEP57,4.790653,4.0838249,4.4520794,5.003793,4.975729,5.703121,5.067081,4.393048,4.672624,4.6907108,4.8144201,4.982626,4.894438,3.7076245,5.385753,5.558781,5.136199,4.20401,3.9585899,4.586475,5.020701,5.412798,5.0649518,4.351288,4.255032,4.7401188,4.9230265,4.6700368,4.9553686,5.3592553,4.744992,3.999575,3.847785,4.010439,3.8867457,3.6983596,4.8533152,5.117619,5.611414,5.210093,4.6505353,5.372642,4.6234808,4.2839304,5.1043841,5.126785,4.82334
CEP57L1,1.474314,2.0674451,2.2623877,2.531617,2.868557,1.465691,1.936625,1.170351,1.5047543,0.8092337,2.3192719,1.318178,1.544062,1.3833054,2.288832,0,2.645389,1.226998,2.0815878,2.27427,1.484321,2.042657,2.2918487,1.915722,3.567579,1.7704993,0,2.2517921,0.8078742,1.3976003,1.507901,1.807031,1.081674,1.7336,0,1.3577064,1.6049865,2.023357,2.503862,2.165256,1.7210501,1.259529,0.6838266,1.3823721,1.784079,1.503128,2.727496
CEP63,4.423102,5.1089464,4.0171554,3.695491,4.315424,4.46881,3.778882,3.088139,4.3212225,4.6480613,3.402985,3.608965,2.272706,4.5056893,3.133104,3.167552,1.859302,4.305323,4.2919119,4.139902,4.176293,4.140794,4.4451376,3.595994,4.904488,3.2990942,4.4286914,4.9589321,3.0885317,4.5780221,3.797814,4.4753,3.465768,4.376243,4.4275936,4.0555204,3.8691666,4.553285,3.19787,4.009316,4.2326539,4.585196,5.2007438,4.7821438,4.3611986,4.404646,4.941193
CEP68,7.645252,6.9433644,6.879998,7.186474,7.419457,6.807397,7.62609,6.858741,6.0826189,6.25225,7.5528195,6.501607,7.157798,5.9940704,7.458589,7.076538,7.63026,6.116459,5.6290919,6.951878,7.273484,7.532022,7.0226833,6.615533,7.927522,8.4138502,6.3775537,6.1028541,7.1585498,6.8302232,7.475897,7.779268,6.110738,6.323177,5.6177635,6.3530292,7.4076881,7.086111,8.153932,8.430028,6.4355355,7.498639,5.8275227,6.5203219,6.6726807,7.259921,6.063288
CEP76,0,0.8462802,0.9630762,0,1.036016,0,0,0,0.6893777,0,0,0,1.544062,0.8514607,0,0.916282,1.859302,0,0.8545399,0,0,0,0.8999201,0,0,1.7704993,0.9839797,0.9565661,0.8078742,0,1.507901,1.169673,0,0,0.7422484,1.0298765,1.6049865,1.015614,0,1.112246,0,0.763061,1.1458665,1.3823721,0.8597006,0.939063,0.850634
CEP83,4.790653,4.6401454,4.321152,4.706338,3.386123,4.075328,4.378278,4.210179,3.1640849,3.5275617,4.0148061,2.801994,3.403366,3.6159549,4.048447,3.838819,3.525228,2.945603,4.1676648,4.424037,4.938503,5.610007,4.5555112,3.220187,5.880199,5.667955,3.1413203,4.1644914,4.808523,4.2464787,5.015574,5.169484,3.465768,3.519171,2.1256193,2.6344184,4.9517878,4.553285,5.171533,5.210093,3.1761104,4.148129,3.0490625,3.4116703,4.0425194,4.130197,3.411361
CEP85,4.362025,3.6052609,3.2547694,3.822835,3.06245,1.465691,4.646091,3.883358,3.5881546,3.5275617,3.402985,1.99531,4.029378,2.894258,4.208651,4.641293,3.821874,3.551683,2.7349315,4.335401,4.176293,4.446272,4.5286993,3.595994,5.788722,5.6905881,3.6707235,2.5118288,4.7290861,4.4217534,5.243334,4.832452,3.140032,3.902402,2.5133556,2.6344184,4.1156518,4.199277,5.074853,4.203772,2.4837579,3.603288,2.390878,2.7277861,3.5348837,3.585851,3.705911
CEP85L,0,1.376134,1.5355177,2.531617,1.632787,1.465691,1.271452,0,0,0,0.8465218,0.804677,1.544062,0,2.288832,0.916282,0,1.880329,0,1.188512,1.484321,1.028578,3.8062663,0,0,0.8511247,0,0.9565661,1.7012785,0,0,1.807031,1.081674,0,1.0066004,1.0298765,1.6049865,0,0,0,0.6546103,0,0,1.7699621,0.8597006,0.939063,0.850634
CEP95,2.188093,1.376134,0.9630762,2.80276,3.386123,2.177571,1.936625,1.170351,1.5047543,2.0032863,1.7631913,1.696111,3.643494,0,4.048447,2.185544,3.525228,2.328372,3.3059708,1.188512,3.034114,0,3.0636207,0,3.951871,2.5418717,2.5581623,2.2517921,2.4604228,2.3466945,2.707498,3.614293,2.450476,1.7336,2.1256193,3.5133006,3.7280918,2.610892,3.370727,1.112246,2.6247364,2.717364,2.5487226,1.7699621,2.0903951,3.059747,1.769721
CEPT1,7.836996,7.7577035,7.7393049,8.169582,8.131591,8.153172,7.763869,7.755651,7.8803251,8.245157,7.2765431,7.523208,8.103333,7.171629,8.591611,7.952183,8.683058,8.18959,7.7493212,7.719628,7.490944,7.663646,7.3785018,7.067222,7.257273,7.4349287,7.9958104,8.0618514,7.288916,8.1107972,7.976011,7.963889,7.844741,7.771097,7.9379294,7.8822583,8.1155174,8.14989,8.148004,7.280975,7.8022695,8.278481,7.9530484,7.8251421,7.880334,7.881569,8.266121
CERK,3.170456,3.1664894,2.9347496,3.695491,2.053692,3.008599,3.012609,2.248533,1.1539192,2.6475363,1.7631913,1.696111,3.643494,0,5.004179,2.185544,3.821874,2.945603,0.8545399,3.489724,2.676621,2.367384,4.2289906,3.595994,3.567579,4.0245171,2.2962095,1.5267552,1.322655,2.7487199,2.707498,3.284995,2.12084,2.166185,2.1256193,2.044586,4.1156518,2.834018,3.370727,2.497556,2.6247364,3.115693,2.2136178,1.7699621,1.3946916,2.481922,1.769721
CERKL,10.004505,10.3920998,9.8707042,9.823415,10.163848,9.807474,9.929668,9.57961,9.9365132,10.0795209,9.6960819,9.454209,9.284817,9.7536152,9.136002,9.876065,10.262595,10.255576,10.1616178,9.418021,9.676178,9.425022,9.4211043,9.268219,9.550907,8.8779942,10.1327148,10.1514578,9.5364851,10.2298023,9.388787,9.200446,9.81342,10.089272,10.175131,9.8510584,9.3822987,9.823816,9.425817,9.84731,9.9872935,9.896668,10.2051068,10.0736966,9.988782,10.098342,10.409574
CERS2,0.917819,2.5328545,3.1036148,1.761752,2.053692,2.177571,1.936625,1.170351,0.6893777,0,0.8465218,0.804677,2.754552,1.3833054,3.133104,1.472223,5.024136,1.226998,1.3875633,3.31531,1.484321,2.367384,3.3352271,1.915722,2.207505,2.3275533,1.9759024,0.9565661,0.8078742,0.8618085,2.228948,3.459019,1.081674,2.498541,1.4232833,1.624662,3.0852671,2.023357,2.171211,1.732764,1.1032501,0.763061,2.5487226,1.3823721,1.3946916,0.939063,2.074907
CERS4,0.917819,1.376134,0.9630762,3.030917,1.036016,0,1.936625,1.807903,1.5047543,1.7034735,1.3764688,1.696111,3.115129,0.8514607,5.841866,2.185544,5.743257,1.226998,0.8545399,2.886722,0.925185,2.367384,2.2918487,0,4.255032,3.4123589,0,0.9565661,2.4604228,0.8618085,3.066234,4.391885,1.692865,0,0.4183415,1.3577064,3.3962968,1.605743,2.503862,2.497556,0,0.763061,0,1.3823721,0,2.891609,1.382162
CERS5,6.652441,5.4880735,5.8333524,5.981133,5.742218,5.653484,6.423623,5.3583,5.215006,5.5041293,5.6348196,5.851833,7.078205,4.4536821,7.376609,5.688544,7.261556,5.268369,4.2919119,5.251572,5.731667,5.755972,5.2238253,5.412626,6.396287,6.5336469,4.9687974,4.9589321,5.7222876,5.496175,6.188133,6.639796,5.108304,5.211257,4.4048638,4.7292979,6.3087748,5.615382,7.042387,6.3633,5.5701425,6.185867,4.7588885,5.4457471,5.640381,5.921802,4.341917
CERS6,2.188093,0,0,0,1.632787,2.177571,0,0,0,0,0,0,0,0,0,0.916282,0,0,0,1.188512,0.925185,0,2.011091,0,0,0.8511247,0,0,0,0,1.507901,0,1.081674,0,0.4183415,0.6049488,2.1385573,1.015614,0,0,0.6546103,1.259529,0,0,0,0.939063,0.850634
CERS6.AS1,8.749907,9.1544984,8.3047914,8.044507,8.554777,8.582498,8.722416,7.957866,8.6185917,8.821354,8.3725973,8.49261,7.233229,8.2679705,7.810441,8.154406,7.591466,8.650684,9.050826,8.211838,8.213091,7.817895,8.0243408,8.148978,8.269569,7.773856,9.1527109,8.7946197,7.476938,8.7236081,8.038054,7.866827,8.406403,8.46009,8.7410604,8.3673031,7.7139528,8.414672,8.383191,8.950624,8.5005071,8.622628,8.8456186,8.3362692,8.6028064,8.818217,8.816485
CES2,0,0.8462802,1.5355177,0,1.036016,0,0,0,0.6893777,0,0,0,1.544062,0.8514607,0,0,1.859302,0,0,0,2.200288,1.028578,2.011091,0,0,0.8511247,0,0,1.322655,0,0,0,0,0,0,0,1.6049865,1.015614,1.116368,0,0,0.763061,0,1.3823721,0.8597006,0.939063,0
CES4A,0,1.376134,0,2.197439,2.37913,0,0,0,0.6893777,0,0,0,0,0,0,0,1.859302,1.226998,0,0,0,2.042657,0.8999201,0,0,1.3828406,0,0.9565661,0,0,0,0,0,0,0.7422484,0.6049488,0,1.015614,0,1.112246,0.6546103,0.763061,0.6838266,1.7699621,0,0,0
CETP,3.43053,3.6968719,1.9442538,3.030917,3.873542,3.532534,1.936625,2.585602,3.0619582,2.4630163,1.3764688,1.99531,4.798362,2.0763222,5.792138,3.017559,5.812363,2.669748,1.3875633,3.116873,1.88627,3.372967,1.2009713,0,6.0474,5.1195255,2.2962095,1.5267552,1.7012785,2.3466945,4.411667,5.400437,1.692865,2.768485,2.0098894,2.7506434,4.2247131,2.834018,3.525072,2.994746,1.1032501,3.330865,1.4952781,1.7699621,2.3429269,3.210318,3.040829
CFB,4.538006,4.1501572,3.8371835,4.331187,4.066809,3.737005,4.800478,3.088139,4.0281001,4.193965,3.6057607,3.608965,5.069292,2.0763222,4.817942,5.117501,5.136199,3.977165,2.7349315,4.424037,4.709841,4.053127,3.934364,3.89386,4.255032,5.0157991,2.9718467,1.5267552,4.0672283,3.8966937,4.411667,5.400437,3.731335,2.768485,2.4257479,3.0518848,4.593465,4.553285,5.02397,4.29198,3.3486646,4.70571,3.4198516,3.9507203,4.0425194,4.737898,4.1594
CFD,0,1.376134,0,0,0,2.177571,0,1.807903,0,0,0.8465218,1.318178,2.272706,0.8514607,2.288832,0,0,0,0,2.27427,1.88627,2.856004,3.8502415,0,3.04221,2.7284314,1.5635623,0,0,0,1.507901,2.584585,0,0,1.2299333,0,2.1385573,2.023357,0,0,1.1032501,0,1.4952781,0.8507861,1.3946916,0.939063,1.382162
CFDP1,0.917819,0.8462802,1.9442538,1.761752,2.053692,0,0,0,1.1539192,0.8092337,1.7631913,0,1.544062,0,2.288832,0,1.859302,1.880329,0,0,2.200288,0,1.8471503,0,0,1.3828406,0.9839797,0.9565661,0,1.7874094,0,0,2.12084,2.498541,1.2299333,1.3577064,1.2395728,1.605743,0,0,0,1.628196,1.1458665,0.8507861,2.0903951,1.503128,2.074907
CFL1,0,0.8462802,1.9442538,0,0,1.465691,1.936625,0,0,1.3245577,0,0.804677,2.272706,0,1.557436,0,1.859302,0,0.8545399,0,3.444694,3.959785,5.4550033,0,3.04221,1.3828406,0,0,0,0.8618085,0,2.584585,0,0,2.0098894,1.0298765,3.4866686,0,1.738123,0,0.6546103,1.259529,1.1458665,0.8507861,0.8597006,0.939063,0.850634
CFLAR,4.010545,4.0142953,3.8371835,4.148745,4.460162,3.916061,3.920336,3.088139,3.3489146,3.7044833,4.333127,3.608965,5.869978,2.5424961,4.604049,4.358917,5.024136,4.095041,3.3059708,4.800263,4.552942,4.754903,5.6291791,3.595994,5.216749,4.2846514,2.9718467,3.9174584,2.2488839,3.3205518,3.797814,4.832452,2.450476,3.519171,3.4714101,3.4459346,5.0734288,4.029138,4.674014,3.191047,3.7068625,3.427502,4.1682456,4.2839304,4.0425194,4.052573,4.222839
CFLAR.AS1,8.290614,8.6805418,8.3220151,8.386112,8.379275,8.305561,8.318136,8.115808,8.3741588,8.3453294,8.2226205,8.018907,8.191078,8.6723878,8.446467,8.359282,9.184526,8.460612,8.6849465,8.199335,8.226142,8.457315,8.3086865,7.781813,8.666405,9.1181511,8.939388,8.5044767,8.1686253,8.7124075,8.647959,8.619767,8.333376,8.534362,8.2861469,8.2363662,8.4602993,8.581725,8.785739,8.468392,8.0061243,8.434872,8.4144213,8.3959883,8.2169247,8.331136,8.517663
CFP,0,2.7191868,0.9630762,0,1.036016,0,1.271452,0,1.7867432,2.2513866,0.8465218,0,0,2.0763222,1.557436,0.916282,0,1.880329,1.7759127,1.188512,1.88627,3.372967,4.6825697,2.710625,0,0.8511247,1.5635623,1.5267552,0.8078742,1.3976003,1.507901,1.807031,1.081674,1.7336,0.7422484,1.3577064,2.6882126,1.015614,1.116368,1.112246,2.4837579,1.259529,1.4952781,0.8507861,2.0903951,2.223154,1.382162
CGGBP1,6.042552,6.0006961,5.353232,5.294898,5.851252,5.797549,5.440332,5.01197,5.215006,5.0917143,5.488606,5.112865,5.225226,5.0165296,4.817942,5.688544,4.461173,5.217287,5.7852417,5.043493,5.135832,5.303066,5.2404446,5.211376,4.718708,4.9422587,5.5534207,6.042366,5.0886386,5.6683521,5.439991,5.312441,5.402932,5.5702,5.4165833,5.6726736,5.3145751,5.785378,5.388195,5.297927,5.302713,5.677799,5.7154424,6.0285397,5.5174771,5.710609,5.572617
CGREF1,3.749491,3.4024919,2.9347496,3.22787,3.973409,3.294221,4.276689,2.248533,3.5881546,4.0041067,2.0678597,3.316299,2.754552,2.7290715,2.288832,2.442606,3.151366,4.20401,3.8815759,3.116873,3.665172,4.053127,3.3352271,3.220187,4.255032,2.3275533,4.0571577,3.0917814,3.7015579,3.8152721,2.228948,3.754468,3.465768,3.902402,3.7126017,3.6392721,2.8330493,4.116714,4.211017,2.165256,3.7068625,3.518071,4.1682456,3.7924112,3.316331,3.210318,3.175194
CHAC2,3.43053,2.7191868,3.929974,4.638709,4.768922,4.681865,5.126687,4.109247,3.6598296,2.958012,5.1094752,3.994136,4.46451,0.8514607,4.352831,4.419987,5.024136,3.848793,2.0815878,1.188512,3.763941,5.009005,4.4451376,4.698065,4.255032,5.3069738,2.9718467,3.2427804,3.782483,4.1829794,3.977434,4.108097,3.847785,2.768485,2.8186516,2.9582899,4.6335768,3.836218,4.859577,5.067421,4.6171702,4.953022,1.7763482,1.3823721,3.8923181,4.052573,2.326671
CHAD,2.188093,3.6968719,3.5165301,3.695491,2.37913,1.465691,2.734694,2.585602,2.5608867,2.958012,2.0678597,3.203875,3.643494,2.0763222,3.868204,3.746467,4.067804,3.177083,2.3336842,2.886722,2.458025,2.632282,2.2918487,2.710625,3.567579,4.0940784,2.2962095,1.9343488,3.0885317,2.9142813,3.066234,4.30335,3.312073,1.7336,2.5959465,1.624662,3.3962968,3.729134,3.19787,2.497556,2.3274962,2.555721,2.820475,3.2984115,2.5577704,2.70126,2.54096
CHADL,5.641232,5.2667636,4.8346305,5.156676,5.427012,5.03189,4.800478,3.615414,4.6015976,5.3530009,3.9417533,4.242001,5.772203,4.9802274,4.714956,5.080149,5.428046,5.365407,5.159945,5.807473,4.980187,4.754903,4.3866138,4.844499,4.505418,5.756432,5.8012411,5.8201899,3.524668,5.5220659,5.767518,4.700004,5.647475,5.165249,5.494004,5.6873323,4.3261061,4.984265,5.466502,4.203772,4.7150362,5.219113,5.5939156,5.4457471,5.2034015,5.27085,5.733736
CHAF1A,1.474314,0,0,0,0,1.465691,2.390154,1.807903,0,0,0,0,0,0,1.557436,0,0,0,0.8545399,1.831209,0.925185,0,2.011091,0,0,0.8511247,0,1.5267552,0.8078742,0.8618085,0,0,0,0,0,0,1.6049865,0,0,1.732764,1.4449702,1.628196,0.6838266,0,2.0903951,0.939063,0.850634
CHCHD2,1.474314,1.7628072,2.2623877,1.134581,0,1.465691,3.245536,0,1.1539192,0,2.0678597,0,1.544062,1.3833054,0,0,0,0,1.7759127,0,0,1.028578,3.2058062,0,2.207505,0,0.9839797,0.9565661,1.322655,1.3976003,0,2.247569,0,1.112889,0.4183415,0,2.1385573,0,0,0,0.6546103,0,0,1.7699621,0.8597006,2.223154,0
CHD1,1.474314,2.3188365,0.9630762,0,1.036016,0,1.271452,0,0,0.8092337,0.8465218,0,3.115129,0.8514607,4.048447,0,1.859302,1.226998,1.3875633,0,1.484321,1.622941,4.2941205,1.915722,0,0,0.9839797,1.5267552,0.8078742,1.3976003,0,2.584585,0,0,1.0066004,0.6049488,2.9646629,1.015614,0,1.112246,0,0.763061,1.4952781,0,1.3946916,0.939063,2.727496
CHD1L,0,0,0,0,1.036016,1.465691,0,1.170351,0,1.3245577,0,0,1.544062,0.8514607,2.288832,0,0,0,0,1.831209,0,1.028578,2.9869026,0,0,0,0.9839797,0.9565661,0,0,0,0,0,1.112889,0,0.6049488,0.7490133,0,0,0,2.1522302,0,0,0,0,0.939063,1.382162
CHD2,3.544867,2.7191868,3.7380121,2.80276,2.644499,1.465691,2.734694,1.807903,2.7033865,1.7034735,2.3192719,2.454315,5.069292,1.7710322,6.434716,3.017559,4.623802,1.880329,3.0485218,1.831209,3.665172,4.053127,5.5777908,0,3.951871,2.5418717,2.9718467,1.9343488,2.2488839,2.3466945,1.507901,3.754468,1.081674,1.7336,1.2299333,2.044586,4.983173,0,4.117035,2.165256,1.7210501,2.373655,2.0114866,2.0751675,2.9102134,3.059747,2.54096
CHD3,3.020423,2.5328545,2.5228871,3.22787,2.37913,1.465691,3.446033,0,1.7867432,2.0032863,2.0678597,2.454315,4.894438,1.3833054,6.225843,2.850143,4.461173,1.226998,1.3875633,2.886722,4.102717,3.372967,5.1198767,1.915722,4.255032,2.3275533,1.5635623,0.9565661,2.0009086,2.7487199,2.228948,4.108097,1.692865,1.112889,0.7422484,2.5080033,5.1306076,1.015614,3.664488,2.767464,1.7210501,2.555721,2.390878,2.0751675,2.0903951,1.907601,3.040829
CHD4,2.852958,3.6968719,2.7434661,3.030917,3.873542,2.652112,1.936625,3.460129,2.4027534,3.4302379,1.7631913,2.242991,4.029378,3.4130419,4.048447,3.303409,5.428046,3.177083,3.8815759,3.116873,3.034114,3.372967,5.5513936,1.915722,3.951871,4.0940784,3.9698145,2.7320763,2.2488839,2.7487199,3.066234,4.767747,3.140032,2.498541,2.8186516,2.8581993,5.1023014,3.197567,3.19787,1.732764,2.7531567,2.717364,2.9392914,2.8929479,3.8109148,2.891609,3.705911
CHD6,5.787764,5.8690292,5.2490291,5.609457,5.23915,5.10757,5.811156,4.630092,5.3071746,5.9171968,5.2370813,4.637851,6.904495,5.2170255,7.253399,5.784556,6.929587,5.317704,4.7474853,6.280781,5.434615,5.640406,5.7385176,4.351288,3.567579,5.8194015,5.0562004,5.0842337,5.1509244,5.3006291,4.642209,5.065649,4.320509,5.017706,5.4051761,5.3614598,6.1240167,4.614742,5.71128,5.735573,5.2601158,5.323259,5.9738933,5.2155524,5.8787495,5.463109,5.91752
CHD7,3.306346,1.7628072,2.2623877,1.134581,1.632787,0,2.734694,0,1.5047543,1.3245577,1.3764688,0,5.297297,0,5.088995,1.872528,4.277854,1.880329,1.3875633,1.831209,2.458025,3.049645,3.4539877,0,3.04221,1.3828406,0,0.9565661,0.8078742,1.3976003,1.507901,2.584585,2.12084,1.112889,1.0066004,2.044586,3.2998833,1.605743,3.001447,1.732764,0.6546103,0.763061,1.4952781,0.8507861,1.784079,1.503128,2.326671
CHD8,1.474314,0.8462802,0.9630762,0,0,0,2.390154,1.170351,0.6893777,1.3245577,0.8465218,0,3.115129,0,3.662184,0.916282,2.645389,0,1.3875633,1.188512,0.925185,2.856004,4.8651164,0,2.207505,0,0,1.5267552,0,0.8618085,0,2.247569,0,0,1.0066004,1.3577064,3.6520196,1.605743,1.116368,1.112246,0,2.165249,0,1.7699621,1.3946916,1.907601,2.074907
CHD9,0,0.8462802,2.9347496,2.197439,2.37913,2.177571,1.271452,0,0,1.3245577,0.8465218,0.804677,2.272706,1.3833054,3.662184,1.472223,2.645389,1.880329,0,0,2.676621,2.042657,4.6330808,2.710625,0,1.7704993,1.9759024,0,1.322655,1.7874094,0,2.584585,1.692865,1.112889,1.0066004,1.3577064,2.8330493,1.015614,1.116368,0,0,1.628196,0,0,1.784079,1.907601,1.382162
CHEK1,3.306346,3.7830113,3.3915783,3.939845,3.766244,4.579267,3.012609,3.460129,3.9728862,4.2520774,3.2898,3.517851,2.754552,2.328157,3.133104,4.158471,0,3.551683,3.8815759,2.27427,3.85638,3.220345,3.6155946,1.915722,3.567579,3.2990942,3.2929622,4.004588,3.524668,3.1974172,3.592608,3.087063,4.055792,4.010439,4.1553865,4.0555204,2.9646629,3.027214,3.001447,2.994746,3.768946,3.427502,4.6585427,4.2231625,3.8923181,4.130197,4.222839
CHERP,2.663468,3.0322303,2.9347496,2.80276,1.036016,3.008599,2.734694,1.170351,2.2251289,2.2513866,1.3764688,1.318178,3.643494,2.328157,3.868204,1.472223,5.024136,2.945603,2.9002304,2.886722,2.676621,2.042657,2.1582887,1.915722,0,3.0417967,2.5581623,3.6192044,2.0009086,3.062784,3.592608,4.108097,1.081674,2.498541,3.011531,3.2226185,2.6882126,4.277369,3.19787,1.112246,2.1522302,2.373655,3.1510688,2.7277861,2.9102134,1.907601,3.040829
CHFR,0.917819,0.8462802,0,0,1.036016,0,1.271452,0,0,0,0,0,0,0,3.133104,0,0,0,0.8545399,0,0,1.622941,3.2058062,0,0,0.8511247,0,0,0,0,0,1.169673,1.081674,0,0.4183415,0,1.2395728,0,1.116368,0,0,0,0.6838266,0,0.8597006,0,0.850634
CHGA,3.650804,2.7191868,0.9630762,3.22787,3.386123,0,3.778882,2.585602,1.1539192,0.8092337,1.3764688,1.99531,5.069292,1.7710322,4.604049,2.850143,4.067804,2.328372,1.3875633,3.489724,3.85638,3.859985,3.0636207,3.220187,4.255032,5.2773754,1.5635623,2.9231105,2.9552514,2.5616658,4.411667,3.459019,1.692865,2.498541,0.7422484,1.3577064,4.1712128,1.605743,4.859577,4.009316,0.6546103,3.967062,0.6838266,2.0751675,2.0903951,3.471202,3.175194
CHIC2,1.474314,1.376134,0,0,1.036016,0,1.271452,0,0.6893777,0,0.8465218,1.318178,2.272706,0.8514607,2.288832,0.916282,1.859302,1.226998,0,2.612755,1.484321,2.042657,2.1582887,0,2.207505,0,0.9839797,0.9565661,0,1.3976003,0,1.169673,0,0,1.4232833,0.6049488,1.8962997,0,0,1.112246,0,1.92157,0,1.3823721,0,0,0.850634
CHKA,5.899441,5.5384755,5.9487312,5.64436,4.389607,4.075328,5.774357,4.476466,5.3511409,5.8622857,5.2062222,5.445098,6.5682,5.2170255,5.451298,6.2558,6.319214,4.797837,4.657952,6.232511,5.521879,5.962565,5.7149262,5.589208,6.19722,6.9819604,5.326126,4.914624,5.5480799,4.9271066,5.717837,6.071016,4.796794,4.204904,4.7675727,4.3040211,5.9601843,5.984761,6.74535,5.94051,5.2383361,5.297918,4.5506922,5.472101,4.9608121,5.27085,5.797634
CHL1.AS1,0,0,0.9630762,0,0,1.465691,1.936625,1.807903,0.6893777,2.2513866,1.7631913,0,0,0.8514607,0,0.916282,0,1.226998,0.8545399,1.188512,0,0,0.5190198,0,0,0.8511247,0,2.7320763,0.8078742,1.3976003,2.228948,1.807031,2.450476,1.7336,0.7422484,1.624662,0.7490133,0,0,0,1.9526889,1.259529,1.1458665,2.3269447,1.784079,0.939063,0.850634
CHMP1B,2.445273,1.376134,1.9442538,1.761752,1.632787,1.465691,0,0,1.1539192,1.7034735,0.8465218,1.99531,3.115129,1.7710322,3.662184,2.850143,1.859302,1.226998,0,1.831209,2.458025,3.220345,4.6825697,2.710625,2.207505,2.0757471,0,0,0.8078742,0.8618085,2.228948,2.85759,1.692865,1.112889,1.4232833,0,3.2998833,0,2.171211,2.165256,1.7210501,2.165249,1.1458665,1.3823721,2.9102134,2.481922,2.54096
CHMP2A,2.852958,3.0322303,3.1036148,2.531617,3.233345,1.465691,3.012609,1.170351,0.6893777,1.7034735,1.7631913,0,2.754552,1.7710322,2.771866,1.472223,2.645389,0,1.7759127,3.31531,2.866412,3.049645,3.6155946,1.915722,2.207505,2.3275533,0.9839797,1.5267552,2.6448738,2.3466945,1.507901,1.807031,1.081674,1.112889,0.7422484,2.2161361,2.8330493,2.834018,1.738123,2.767464,1.7210501,0.763061,0.6838266,1.3823721,2.3429269,3.346649,2.727496
CHMP3,1.874904,2.3188365,1.5355177,2.197439,0,0,1.271452,0,0,0.8092337,0.8465218,0,0,1.3833054,0,1.472223,0,0,0.8545399,1.831209,0,1.028578,1.2009713,0,0,1.3828406,0,0.9565661,0,1.3976003,2.228948,1.169673,1.081674,2.166185,1.0066004,0,0.7490133,1.015614,1.116368,2.165256,1.1032501,0.763061,0.6838266,0.8507861,0,1.907601,0.850634
CHMP4A,1.474314,1.7628072,1.5355177,0,2.053692,0,0,0,0.6893777,1.3245577,1.7631913,0,3.115129,0.8514607,3.133104,1.872528,1.859302,1.226998,0,2.612755,2.200288,1.622941,2.8200234,0,3.04221,0,0.9839797,0,1.7012785,0,1.507901,0,0,0,1.2299333,0,2.1385573,0,2.503862,1.732764,1.4449702,0.763061,1.4952781,0.8507861,0.8597006,0.939063,1.382162
CHMP4B,2.445273,0.8462802,0,0,1.632787,0,1.271452,1.170351,1.1539192,0,0.8465218,0,3.115129,1.3833054,3.133104,0.916282,1.859302,0,1.3875633,2.886722,1.88627,2.042657,3.8929158,1.915722,3.04221,2.5418717,0,1.5267552,0.8078742,0.8618085,0,1.169673,1.081674,0,0.4183415,0.6049488,2.3459237,0,0,1.732764,1.4449702,1.259529,1.7763482,0.8507861,0.8597006,0,0.850634
CHMP6,0,1.376134,0.9630762,0,0,0,0,0,1.5047543,0,2.0678597,0.804677,0,1.7710322,2.288832,1.872528,0,0,0,1.188512,0,2.632282,1.449918,1.915722,2.207505,1.3828406,1.5635623,1.5267552,0.8078742,0.8618085,0,2.584585,1.081674,0,1.2299333,0.6049488,1.8962997,0,0,0,0,0.763061,1.1458665,0,0.8597006,0,1.382162
CHMP7,0,0,0.9630762,1.134581,0,0,1.271452,0,0,1.3245577,0.8465218,0.804677,1.544062,0,3.133104,0.916282,0,0,0,0,0,1.622941,3.3958291,0,0,0.8511247,0,0,0,0,0,0,0,2.166185,0.4183415,0,1.8962997,0,0,1.732764,0.6546103,0,1.1458665,0,1.784079,0.939063,0
CHN2,0.917819,2.3188365,1.5355177,0,1.036016,0,1.271452,0,0.6893777,0.8092337,0,0.804677,0,2.7290715,0,2.185544,1.859302,0,2.9002304,2.27427,2.458025,2.367384,2.631285,1.915722,0,2.8936056,2.5581623,0,1.7012785,0,0,1.807031,0,2.166185,0.7422484,0.6049488,0.7490133,0,0,1.732764,0.6546103,2.165249,1.4952781,2.0751675,0,1.503128,2.326671
